ASV,MQ181116-98,MQ181116-99,MQ181116-100,MQ181116-101,MQ181116-102,MQ181116-103,MQ181116-104,MQ181116-105,MQ181116-106,MQ181116-107,MQ181116-108,MQ181116-109,MQ181116-110,MQ181116-111,MQ181116-112,MQ181116-113,MQ181116-114,MQ181116-115,MQ181116-116,MQ181116-117,MQ181116-118,MQ181116-119,MQ181116-120,MQ181116-121,MQ181116-122,MQ201030-156,MQ201030-157,MQ201030-158,MQ201030-159,MQ201030-160,MQ201030-161,MQ201030-162,MQ201030-163,MQ201030-164,MQ201030-165,MQ201030-166,MQ201030-167,MQ201030-168,MQ201030-169,MQ201030-170,MQ201030-171,MQ201030-172,MQ201030-173,MQ201030-174,MQ201030-175,MQ201030-176,MQ201030-177,MQ201030-178,MQ201030-179,MQ201030-180,MQ201030-181,MQ201030-182,MQ201030-183,MQ201030-184,MQ201030-185,MQ201030-186,MQ201030-187,MQ201030-188,MQ201030-189,MQ201030-190,MQ201030-191,MQ201030-192,MQ201030-193,MQ201030-194,MQ201030-195,MQ201030-196,MQ201030-197,MQ201030-198,MQ201030-199,MQ201030-200,MQ201030-201,MQ201030-202,MQ201030-203,MQ201030-204,MQ201030-205,MQ201030-206,MQ201030-207,MQ201030-208,MQ201030-209,MQ201030-210,MQ201030-211,MQ201030-212,MQ201030-213,MQ201030-214,MQ201030-215,MQ201030-216,MQ201030-217,MQ201030-218,MQ201030-219,MQ201030-220,MQ201030-221,MQ201030-222,MQ201030-223,MQ201030-224,MQ201030-225,MQ201030-226,MQ201030-227,MQ201030-228,MQ201030-229,MQ201030-230,MQ201030-231,MQ201030-232,MQ201030-233,MQ201030-234,MQ201030-235,MQ201030-236,MQ201030-237,MQ201030-238,MQ201030-239,MQ201030-240,MQ201030-241,MQ220601-127,MQ220601-128,MQ220601-129,MQ220601-130,MQ220601-131,MQ220601-132,MQ220601-133,MQ220601-134,MQ220601-135,MQ220601-136,MQ220601-137,MQ220601-138,MQ220601-139,MQ220601-140,MQ220601-141,MQ220601-142,MQ220601-143,MQ220601-144,MQ220601-145,MQ220601-146,MQ220601-147,MQ220601-148,MQ220601-149,MQ220601-150,MQ220601-151,MQ220601-152,MQ220601-153,MQ220601-154,MQ220601-155,MQ220601-156,MQ220601-157,MQ220601-158,MQ220601-159,MQ220601-160,MQ220601-161,MQ220601-162,MQ220601-163,MQ220601-164,MQ220601-165,MQ220601-166,MQ220601-167,MQ220601-168,MQ220601-169
ASV10277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329033956304291,0,0,0,0,0,0,0,0,0,0,0,0,0.00323939099449304,0.00245603693879556,0,0,0,0,0.00399776125369793,0.00209213774634922,0,0,0,0,0,0,0,0,0,0,0.0027103209019948,0,0.00626821700567274,0,0,0,0.0122168739462946,0.00281999943600011,0.00884694780300796,0.0176745360434289,0.0272640523469805,0.0376516149853428,0.0454653705427699,0.0382457929627741,0.0494030465212021,0.126995248626043,0.0395367226382622,0.0358640476715957,0.0485365184544284,0.064111281642803,0.040352904492012,0.0430486253791214,0.0428323890738469,0.044992351300279,0.0610190175938167,0.0415034629451895,0.0361124904076197,0.0238684199106019,0.022798872492124,0.0151538111835127,0.00441169982794371,0.0178750178750179,0.0141231539020257,0.0143843498273878,0.0136942529785,0.00733765439647793,0.00982337570482721,0,0.0153692461384769,0.0171961652551481,0.00990049997524875,0.0225488387348052,0.0248457493063895,0.037340369918598,0.0331793471325387,0.0681242415855917,0.163727176638826,0.186156710103232,0.284666810437783,0.33533291106226,0.599293141422937,0.798655625238211,1.05500237079184,1.73650975889782,2.43108463776146,1.51634360918389,1.57940918397192,1.10132158590308,1.61021298434693,1.48345638501504,1.49891433774603,0.927604222198529,0.557256582976118,0.759479214253084,0.950882025050823,0.412933930571109,0.197226110192136,0.118881118881119,0.115575497994425,0.158067779463834,0.0752388834549695,0.130548302872063,0.123465756409325,0.0537092984222894,0.169721656483367,0.157064324980367,0.1182819546093,0.158067779463834,0.194678780012979,0.133433892208621,0.163795195340937,0.138549844956126,0.0699745547073791,0.091843177773951,0.0482492417976289,0.0787852743160006,0.0305586114166972,0.0523438408747237,0.0208116545265349,0.0127299344408376,0.0240876791521137,0.0644039415212211,0.0612203251479491,0.0638660232756174,0.073771041512977,0.0701902154839615
ASV6925,0.26655937232812,0.167491036612494,0.3125,0.232164938047291,0.271338250790306,0.276333871064109,0.20097655723111,0.209223132863904,0.160932118832277,0.21978021978022,0.138064853166163,0.18638786149052,0.19367737098588,0.206603361277762,0.209929387387879,0.231780404622364,0.199660577019068,0.259654618142851,0.252890173410405,0.25932911221878,0.213703314045239,0.228828191633209,0.201835744149166,0.237365074414817,0.214191003977833,0.149812734082397,0.179564555951817,0.167807317715188,0.15013941517123,0.145160058064023,0.12552721430006,0.142938822184105,0.134850978240995,0.132697342466736,0.105826327238521,0.127019190942979,0.125598289147629,0.147828615742536,0.123602603894855,0.146929180135175,0.14901198574668,0.130169957756165,0.117175294240183,0.100806451612903,0.157805292546735,0.111615833874108,0.127928360118334,0.135988953512699,0.131893496001978,0.107132228945541,0.146723182262798,0.113527878834791,0.132346250878862,0.137910283092199,0.14864957577698,0.0877160240379232,0.10684256979607,0.0984574991795208,0.0975715524718127,0.087491703372956,0.0720844955652365,0.0832591656857397,0.0733038308038987,0.0863211145461115,0.0928482419918391,0.0676799864640027,0.0619286346210557,0.0757480116146951,0.0795201526786931,0.0726138289003039,0.0714455822814956,0.123843520069935,0.131741457389872,0.0875829300869261,0.104656030513047,0.0634517766497462,0.0675290691539874,0.0582829833116391,0.0935453695042095,0.12131885334116,0.081770924595526,0.195716728156213,0.215600528831486,0.249020777671137,0.185076513339051,0.171418652085232,0.196899353341071,0.166691923018639,0.167644593461861,0.2002002002002,0.147284319263982,0.148638281549674,0.1232482768065,0.146753087929559,0.0923397316253758,0.100680272108844,0.079407771715464,0.0623360990499119,0.0495024998762438,0.0450976774696103,0.0662553314837053,0.049787159891464,0.0663586942650775,0.0957997147297384,0.0373049263227705,0.0526503826554597,0.0345050679318525,0.0316703304892135,0.0375625330806399,0.0658327847267939,0.0651967757230915,0.0502296211251435,0.0484831694140463,0.0715256419426364,0.0511845568879789,0.0513950073421439,0.0641519117269695,0.075198249931638,0.042025635637739,0.0639727049792089,0.0734843845682793,0.0685244403837369,0.0262312282772641,0.0139977603583427,0.0381727955210587,0.0559440559440559,0.0407913522333265,0.069549822964087,0.0376194417274848,0.0480967431633915,0.0508388408744281,0.040281973816717,0.0407331975560081,0.0285571499964304,0.0221778664892437,0.069549822964087,0.0766916406111734,0.0174044207228636,0.024265954865324,0.046183281652042,0.0572519083969466,0.0287009930543597,0.068927488282327,0.0572983813207277,0.0183351668500183,0.0581598231941375,0.055497745404093,0.0254598688816753,0.0541972780922558,0.0322019707606106,0.0340112917488606,0.0780584728924212,0.0469452082355308,0.0561521723871692
ASV5718,0.316853593522104,0.342833215566198,0.265330188679245,0.286420874656169,0.17913593256059,0.218079703650595,0.19018586959454,0.14429181576821,0.109433840805948,0.068073519400953,0.0783611328780925,0.0436846550368407,0.0749718855429214,0.0437045571933728,0.043621690885793,0.0695341213867091,0.0499151442547669,0.00824300375056671,0.0722543352601156,0.0404149265795501,0.0558916359810626,0.0457656383266418,0.081695420250853,0.14207252629208,0.112195287797912,0.0610348175891247,0.107239943137891,0.121742563832588,0.0714949596053478,0.0458400183360073,0.0577425185780277,0.0500285877644368,0.052569025415981,0.0502098052576839,0.0352754424128403,0.0855998895485296,0.0441291286194372,0.0920899573478092,0.0933886340538907,0.0620367649459627,0.113378684807256,0.167010511838098,0.145818143943339,0.158020924149956,0.145666423889294,0.116807268007787,0.121931718237787,0.0920540608393657,0.094798450251422,0.121019740105148,0.0998532768177372,0.0696648347395309,0.115802969519004,0.173014718788395,0.226404738491092,0.289276249486768,0.0859385887490129,0.0507205298803592,0.0216825672159584,0.0362034634646715,0.0752186040680728,0.100485199965548,0.124888008036272,0.0823061789858273,0.0513108705744374,0.0422999915400017,0.0471837216160425,0.171695492993309,0.202208388240105,0.161364064222898,0.253307064452575,0.138413345960516,0.127624536846439,0.0766350638260603,0.100004651379134,0.143456190686383,0.0949627534977948,0.11462320051289,0.143069388653497,0.0939242735544467,0.101240192356366,0.148474759290921,0.150513576731415,0.243832844802988,0.252787432853338,0.364535867725557,0.304675841485657,0.261944450457862,0.185291392773636,0.109037609037609,0.104914857557905,0.105485232067511,0.0798831423745835,0.0464718111776935,0.0530462288060669,0.106122448979592,0.089653935807782,0.092429388246421,0.108905499727736,0.098394932660968,0.111805871878753,0.139404047696099,0.0893290115106812,0.0681242415855917,0.0373049263227705,0.0601718658919539,0.0107828337287039,0.00558888185103767,0.0324403694787345,0.0225217421433769,0.0237079184447606,0.157864523536165,0.0692616705914947,0.0643730777483728,0.138929511553086,0.117474302496329,0.121888632281242,0.0341810226961991,0.0490299082440289,0.0639727049792089,0.0734843845682793,0.0285518501598904,0.0262312282772641,0.0349944008958567,0.114518386563176,0.0909090909090909,0.203956761166633,0.208649468892261,0.150477766909939,0.103064449635839,0.0508388408744281,0.0872776099362202,0.0746775288526816,0.0356964374955379,0.0887114659569749,0.151745068285281,0.306766562444694,0.359691361605848,0.188061150206261,0.145147456620703,0.089058524173028,0.0975833763848229,0.0275709953129308,0.0501360836556367,0.0916758342500917,0.407118762358962,0.332986472424558,0.53465724651518,0.210767192580995,0.12236748889032,0.210870008842936,0.234175418677264,0.288377707732546,0.329894012774619
ASV6899,0.0905295981491727,0.0575750438355447,0.0530660377358491,0.0681353622530093,0.0395152792413066,0.07767222321802,0.0822789932288435,0.0663742352533764,0.0643728475329106,0.0719634347952932,0.0671666853240793,0.101930861752628,0.0749718855429214,0.0516508403194406,0.0654325363286894,0.0629118241117844,0.0998302885095338,0.0947945431315171,0.120423892100193,0.116192913916206,0.0920568122041031,0.17058101558112,0.179409550354814,0.157665852348528,0.180192431917859,0.0665834373699542,0.0922762301419059,0.12503290339563,0.2192512094564,0.229200091680037,0.14561156858807,0.204878978463884,0.203419272261839,0.136283757127999,0.117584808042801,0.140825624741129,0.118809192436946,0.126017836370686,0.0851484604609004,0.127338622783818,0.103660511823777,0.0540328126535023,0.101551921674826,0.0572144725370532,0.0606943432872056,0.0986372485399091,0.0759574638202607,0.0836855098539688,0.0783117632511747,0.0734054161293522,0.075399413107271,0.0928864463193746,0.0868522271392531,0.0877610892404905,0.0754682461636975,0.083983427270352,0.0859385887490129,0.0954739385983232,0.0785993061578491,0.087491703372956,0.0877550380794183,0.106227211392151,0.0624440040181359,0.0682539045248324,0.063527744520732,0.0676799864640027,0.067826599823061,0.0656482767327358,0.0704321352296996,0.107576042815265,0.0930957587304336,0.0673854447439353,0.0699876492383697,0.0919620765912724,0.100004651379134,0.0744868682410064,0.08019076962036,0.0854817088570707,0.082540031915479,0.0978377849525487,0.0895586316998618,0.0539908215603347,0.0447472795687989,0.0544732951155612,0.0225703065047623,0.0564162652432409,0.082904990880451,0.0887580369320027,0.0639696475051838,0.0554125554125554,0.0948268904850295,0.0527426160337553,0.109554023828,0.136969548734255,0.174856087545924,0.182312925170068,0.176746330592484,0.208503503718671,0.205435374486412,0.198839759752373,0.147004016729471,0.11699982574494,0.0765677241520125,0.110701892576587,0.0953348117137469,0.146668923111638,0.114298037524261,0.0987369127016655,0.0802472297631853,0.119538477530231,0.110636952742216,0,0,0,0,0.00734214390602056,0.00641519117269695,0,0.00700427260628984,0.0159931762448022,0.00612369871402327,0,0.0459046494852121,0.020996640537514,0.0190863977605293,0.048951048951049,0.0339927935277721,0.0252908447142135,0.0902866601459634,0.096193486326783,0.0653642239814075,0.0537092984222894,0.0950441276306857,0.0571142999928607,0.0887114659569749,0.069549822964087,0.0825909975812636,0.0638162093171666,0.0606648871633099,0.0527808933166194,0.0826972010178117,0.0516617874978474,0.0413564929693962,0.0286491906603638,0.0488937782667156,0.023263929277655,0.055497745404093,0.0381898033225129,0.0120438395760568,0.0193211824563663,0.0816271001972655,0.0283848992336077,0.0268258332774462,0.0421141292903769
ASV6616,0.276618216566916,0.211980843212687,0.294811320754717,0.297776768365004,0.321390937829294,0.295751926868614,0.21311608082225,0.248181923121321,0.370143873314236,0.297578527667023,0.261203776260308,0.3290910679442,0.224915656628764,0.266200484723271,0.305351836200551,0.31124797192146,0.179694519317161,0.168981576886618,0.240847784200385,0.149872019399165,0.128221988427144,0.114414095816605,0.102519743059894,0.102222915258936,0.149593717063883,0.0749063670411985,0.059854851983939,0.0789681495130297,0.102476108767665,0.0738533628746785,0.0778268728660374,0.0690870973889842,0.0777107332236241,0.0502098052576839,0.0587924040214004,0.0773160292696397,0.0271563868427306,0.0727025979061652,0.090641909522894,0.071832043621641,0.0809847748623259,0.0908733667354357,0.0650973856889907,0.0871839581517001,0.0526017641822449,0.0597014925373134,0.0619652994323179,0.0502113059123813,0.0597642403758965,0.0515821843071124,0.0550211933485491,0.0696648347395309,0.0620373050994665,0.0727163310849778,0.107485077869509,0.0765182337352096,0.0859385887490129,0.0537040904615568,0.0596270598438855,0.0211186870210583,0.0532798445482183,0.0488070971261233,0.070588874107458,0.0742763078652588,0.0781879932562856,0.0704999859000028,0.0914184606310823,0.0833228127761646,0.0772481483164448,0.0941290374633569,0.103920846954903,0.0928826400524514,0.0905722519555373,0.131374395130389,0.102330340946091,0.148973736482013,0.10973473737523,0.128222563285606,0.0953795924356646,0.0978377849525487,0.124603313669373,0.110231260685683,0.0854266246313435,0.108946590231122,0.115108563174288,0.128021524975047,0.190681479025037,0.145043621327907,0.145586094322142,0.184112684112684,0.125090791703656,0.131856540084388,0.104989272835167,0.144307203130733,0.157174011277235,0.133333333333333,0.179307871615564,0.137569322041185,0.138606999653483,0.141442715700141,0.089030601681229,0.0921062457992084,0.0791199816237462,0.131990718072084,0.0891173239932851,0.114702619356537,0.0970455035583351,0.0782443459145274,0.116102374976523,0.136862894563598,0.102734313260629,0.208094144661309,0.173154176478737,0.193119233245118,0.175489909330214,0.146842878120411,0.134719014626636,0.123051681706317,0.147089724732087,0.133276468706685,0.110226576852419,0.11991777067154,0.0852514919011083,0.111982082866741,0.10179412138949,0.0839160839160839,0.0815827044666531,0.120131512392514,0.0601911067639756,0.0687096330905593,0.0726269155348972,0.0469956361195032,0.0746775288526816,0.0785321624901835,0.110889332446219,0.069549822964087,0.112087782431715,0.121830945060045,0.0849308420286338,0.046183281652042,0.0954198473282443,0.091843177773951,0.103391232423491,0.121759060306546,0.158904779366826,0.168663487262999,0.104058272632674,0.0636496722041882,0.102372636396483,0.0966059122818316,0.136045166995442,0.127732046551235,0.147542083025954,0.105285323225942
ASV8947,0.155912085701353,0.112533040224019,0.194575471698113,0.156458979988392,0.147523709167545,0.137420087231881,0.0930696808654131,0.131305552349071,0.119089767935885,0.101137800252845,0.0970185454681145,0.0931939307452602,0.0812195426714982,0.111247963764949,0.128138716977017,0.115890202311182,0.0698812019566736,0.111280550632651,0.120423892100193,0.195338811801159,0.200552340873225,0.106093070666306,0.195428260207923,0.129944383803732,0.156393431475878,0.144264114301567,0.189540364615807,0.227033429849961,0.145373084530874,0.178266737973362,0.155653745732075,0.188202782542405,0.180563174254891,0.218771294337051,0.173437591863131,0.160154632058539,0.196883804609797,0.205990694067468,0.137336226549839,0.192640480621674,0.21379980563654,0.194026918164849,0.182272679929174,0.163469921534438,0.165897871651695,0.137573004542505,0.175901495162709,0.146449642244445,0.156623526502349,0.154746552921337,0.171177045973264,0.162551281058905,0.109599239009057,0.132895363707028,0.15779724197864,0.128774588481206,0.118455892599991,0.184980756034251,0.138226366001735,0.162915585591022,0.184912401667346,0.137808274238466,0.130317921429153,0.202754245794355,0.1368289881985,0.121259975748005,0.120908286641109,0.093422547658124,0.102240196301177,0.104886641744883,0.0822706705059646,0.0855977271071611,0.0576368876080692,0.0525497580521556,0.0488394809060887,0.0358640476715957,0.0738599193871737,0.0582829833116391,0.0697004713952934,0.0626161823696312,0.081770924595526,0.0967335552955997,0.105766297162616,0.0856008923244533,0.0812531034171444,0.128021524975047,0.13057536063671,0.0974173576082956,0.103674945956677,0.162662662662663,0.161407473166008,0.16542002301496,0.1506367827635,0.190779014308426,0.163068036700132,0.11156462585034,0.0999000999000999,0.0902798675895275,0.0915796247710509,0.098394932660968,0.0828191643546317,0.0597445918697568,0.0561496643781425,0.0596087113873928,0.0911898199001057,0.0977792820744251,0.0776364028466681,0.0726554640634897,0.0580511874882617,0.0970167353868542,0.13236921131658,0.0215269804822044,0.0346308352957473,0.0429153851655819,0.0365603977771278,0.0513950073421439,0.0705671028996664,0.0615258408531583,0.0560341808503187,0.0533105874826741,0.0857317819963258,0.0628140703517588,0.0524624565545282,0.0699888017917133,0.0508970606947449,0.0839160839160839,0.101978380583316,0.132776934749621,0.0902866601459634,0.0824515597086712,0.130728447962815,0.127559583752937,0.10183299389002,0.135646462483044,0.0961040881200562,0.0948406676783005,0.123886496371895,0.116029471485757,0.0606648871633099,0.0989641749686614,0.0636132315521629,0.103323574995695,0.117176730079956,0.171895143962183,0.128346167950128,0.069791787832965,0.110995490808186,0.0445547705429317,0.0481753583042274,0.0322019707606106,0.0272090333990885,0.0780584728924212,0.0536516665548924,0.0350951077419808
ASV6610,0.160941507820751,0.0863625657533171,0.0825471698113208,0.141317788376612,0.139620653319283,0.146382266833961,0.155116134775689,0.225095232598407,0.209211754481959,0.285908781484003,0.190305608418225,0.209686344176835,0.143696113957266,0.194683936588661,0.100875160173396,0.122512499586106,0.0998302885095338,0.136009561884351,0.0722543352601156,0.138084332480129,0.170962651236191,0.124815377254478,0.182613292325436,0.107420690611085,0.159793288681875,0.0416146483562214,0.0249395216599746,0.0394840747565149,0.145373084530874,0.104413375098683,0.105442860012051,0.111968744044216,0.0799963430243189,0.0753147078865259,0.105826327238521,0.179483639375949,0.105230999015581,0.0920899573478092,0.159310022797814,0.186110294837888,0.178166504697117,0.117889773062187,0.0650973856889907,0.0844594594594595,0.0789026462733673,0.0804672290720312,0.103941792596146,0.0523034436587305,0.0803725991262056,0.0694375557980359,0.0672481252037822,0.113527878834791,0.0579014847595021,0.0777312504701487,0.0457383310083015,0.0485237579784256,0.0743252659450922,0.0537040904615568,0.0487857762359063,0.087491703372956,0.141034882627637,0.0717751428325342,0.070588874107458,0.0361344200425583,0.100178366359616,0.138179972364006,0.085520495429077,0.0984724150991036,0.124960239923661,0.0914396363929753,0.0952607763753275,0.100167552997742,0.0370522848909016,0.0875829300869261,0.151169821852179,0.135179871992938,0.0865216198535463,0.10490936996095,0.0917111465727544,0.0547891595734273,0.173276483071472,0.0404931161702511,0.0549171158344351,0.0337215636429665,0.0315984291066673,0.0130191381330556,0.0683966174763721,0.0324724525360986,0.0816164468169586,0.0661375661375661,0.0726333629247034,0.0527426160337553,0.0912950198566668,0.0587012351718234,0.0864457062024794,0.0108843537414966,0.215169445938677,0.296633850651305,0.356417999108955,0.219338704056741,0.215329827322042,0.206616713549576,0.158239963247492,0.215017137504524,0.279786947420779,0.342227487260488,0.321328445115376,0.257088565147733,0.228789974218443,0.206160562697065,0.199541646910068,0.121986222732491,0.110818672946391,0.0858307703311637,0.0804328751096812,0.102790014684288,0.0833974852450603,0.0478534317746787,0.119072634306927,0.127945409958418,0.0796080832823025,0,0.0459046494852121,0.118980963045913,0.127242651736862,0.111888111888112,0.101978380583316,0.113808801213961,0.0752388834549695,0.0824515597086712,0.0508388408744281,0.0738502853306479,0.128988458927359,0.0785321624901835,0.0739262216308125,0.101163378856854,0.129785853341986,0.121830945060045,0.145595729191944,0.118757009962394,0.108142493638677,0.143504965271798,0.151640474221119,0.193382036957456,0.152793057083486,0.116319646388275,0.159556018036767,0.070014639424607,0.108394556184512,0.0772847298254653,0.108836133596354,0.099347147317627,0.0536516665548924,0.0421141292903769
ASV9784,0.0804707539103757,0.0706602810708958,0.123820754716981,0.098417745476569,0.0816649104320337,0.080659616418713,0.0944185168199843,0.0735888260417869,0.0997779136760115,0.0777983078868035,0.0671666853240793,0.131053965110522,0.0999625140572285,0.0834359728237117,0.125412361296655,0.0993344591238701,0.129779375062394,0.119523554383217,0.108381502890173,0.153239929947461,0.118358758548133,0.145617940130224,0.139362775722043,0.149002893428279,0.122394859415905,0.130392564849494,0.164600842955832,0.161226638589102,0.157288911131765,0.165533399546693,0.155653745732075,0.147703449590242,0.157707076247943,0.168561489079367,0.152860250455641,0.154632058539279,0.156149224345701,0.155098875533152,0.15381657373582,0.130603715675711,0.18140589569161,0.108065625307005,0.111967503385064,0.125326939843069,0.192198753742818,0.134977287475665,0.103941792596146,0.104606887317461,0.0927376143763911,0.0773732764606686,0.132458428431692,0.0877260881905204,0.146821622068737,0.0827461698553196,0.0708944130628673,0.102646411108208,0.0929065824313652,0.0924903780171256,0.100281873373807,0.102576479816569,0.122230231610618,0.134937268525164,0.135747834822035,0.120448066808528,0.0928482419918391,0.140999971800006,0.173989973459157,0.136346420906451,0.136320261734903,0.169432267434042,0.160211305722142,0.200335105995483,0.154384520378757,0.151080554399947,0.186055165356528,0.137938644890753,0.14983012218541,0.126279797175218,0.133898273996222,0.113491830544956,0.116815606565037,0.130477818770809,0.176955151022069,0.129698321703717,0.157992145533336,0.134531094041574,0.122284861548665,0.121230489468101,0.161027043719945,0.160875160875161,0.137196352191106,0.127061756808592,0.120965901310084,0.129631894337777,0.137527259867581,0.127891156462585,0.0999000999000999,0.103176991530889,0.111380624721548,0.114794088104463,0.111805871878753,0.0697020238480496,0.0587019218498762,0.0915419496306389,0.0725373567387204,0.0958989112653015,0.103515203795557,0.0819702671485525,0.102443272038109,0.0814247600568241,0.0968073336494389,0.136337543053961,0.152375675301288,0.128746155496746,0.102369113775958,0.110132158590308,0.0577367205542725,0.143560295324036,0.119072634306927,0.0906279987205459,0.110226576852419,0.0571037003197807,0.0786936848317922,0.0559910414333707,0.0508970606947449,0.0629370629370629,0.0407913522333265,0.101163378856854,0.0601911067639756,0.103064449635839,0.0290507662139589,0.0604229607250755,0.0746775288526816,0.0214178624973228,0.0517483551415687,0.0821952453211937,0.117987139401805,0.0290073678714393,0.0606648871633099,0.0395856699874645,0.0254452926208651,0.0401813902761036,0.0344637441411635,0.0716229766509096,0.0733406674000733,0.0581598231941375,0.055497745404093,0.0254598688816753,0.0782849572443695,0.0322019707606106,0.0476158084484049,0.0922509225092251,0.0670645831936155,0.0491331508387731
ASV7466,0.16597092994015,0.143937609588862,0.200471698113208,0.166553107729578,0.226554267650158,0.192686861444703,0.195581213412825,0.170264342606487,0.135182979819112,0.196440727414179,0.119407440576141,0.177650930483152,0.212420342371611,0.158925662521356,0.155402273780637,0.218535810072514,0.219626634720974,0.164860075011334,0.361271676300578,0.298060083524182,0.210415570752236,0.241309729358657,0.262706841590978,0.200980646949772,0.248189576037806,0.202524622000277,0.204504077611791,0.227033429849961,0.17873739901337,0.226653423994703,0.238501707170115,0.238231370306842,0.207990491863229,0.222357708998314,0.208713034275972,0.229186801049289,0.234223836518551,0.225378053509112,0.189523992638778,0.182845201945995,0.165208940719145,0.167010511838098,0.234350588480367,0.196163905841325,0.182083029861617,0.18429591174562,0.181898137043256,0.18829239717143,0.146319347127195,0.107132228945541,0.136534072383437,0.121268416028072,0.153025352578684,0.122865524936687,0.128067326823244,0.113844201410922,0.088261253309797,0.158128710803473,0.119254119687771,0.132746032703795,0.0877550380794183,0.0832591656857397,0.103168354464746,0.0843136467659694,0.0610843697314731,0.109979978004004,0.0825715128280743,0.0782729453351849,0.0999681919389285,0.0833714331818304,0.0909307410855399,0.100167552997742,0.084396871140387,0.0591184778086751,0.0720963765756547,0.0413815934672258,0.0738599193871737,0.064111281642803,0.0641978026009281,0.076313472262988,0.0584078032825186,0.0809862323405021,0.113902166175125,0.103758657362974,0.121879655125717,0.115002386841991,0.0911954899684961,0.0952525274392224,0.112498345612565,0.128700128700129,0.112985231216205,0.100690448791715,0.107271648331584,0.124740124740125,0.0805516807795831,0.103401360544218,0.0717231486462256,0.07953226430506,0.0618781248453047,0.0655966217739786,0.0517619777216448,0.0472978018968908,0.030627089660805,0.0468354160900943,0.0186524631613853,0.0432485286098419,0.0388182014233341,0.0260814486381758,0.027318205876829,0.0450434842867538,0.041488857278331,0.0574052812858783,0.0415570023548968,0.0429153851655819,0.0511845568879789,0.0293685756240822,0.0513215293815756,0.0341810226961991,0.0280170904251593,0.0426484699861392,0.0306184935701164,0.0342622201918684,0.0196734212079481,0.0489921612541993,0.00636213258684311,0.034965034965035,0.0271942348222177,0.0505816894284269,0.0225716650364909,0.0274838532362237,0.0217880746604692,0.0134273246055723,0.00678886625933469,0.0285571499964304,0.029570488652325,0.0442589782498736,0.023597427880361,0.0348088414457272,0,0.0131952233291548,0.00636132315521629,0.00574019861087194,0.0206782464846981,0.0214868929952729,0.0244468891333578,0.0174479469582412,0.0346860908775581,0.0190949016612564,0.0120438395760568,0.00644039415212211,0.00680225834977212,0.0283848992336077,0.0134129166387231,0.00701902154839615
ASV138048,0.00502942211939848,0.00261704744707022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281999943600011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392935028193088,0,0,0,0.00247512499381219,0.00409978886087367,0.00414095821773158,0.0024893579945732,0.00255225747173375,0.00425776509909948,0.00207249590682058,0,0.00646970023722234,0.00372592123402511,0,0.00173244170333668,0.00197565987039671,0,0,0,0,0.00734214390602056,0,0,0,0,0,0,0,0,0.00636213258684311,0.013986013986014,0.00679855870555442,0.00632271117855336,0.00752388834549695,0.0343548165452797,0.0363134577674486,0.0201409869083585,0.128988458927359,0.192760762475905,0.110889332446219,0.0316135558927668,0.0294967848504513,0.0348088414457272,0.0363989322979859,0.046183281652042,0.0826972010178117,0.0631421847195913,0.130962227736421,0.121759060306546,0.165016501650165,0.116319646388275,0.145681581685744,0.0763796066450258,0.0903287968204264,0.103046306433954,0.0680225834977212,0.0496735736588135,0.073771041512977,0.119323366322735
ASV6669,0.010058844238797,0.374237784931041,0,0.00378529790294496,0.0184404636459431,0.00448108980103961,0.00539534381828482,0.00288583631536419,0,0,0.0037314825180044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491207387759112,0,0.00272449869224063,0.00202314477624019,0.00259571706683971,0.00199888062684896,0.00209213774634922,0.00206083587503091,0,0.00407564395174438,0,0.00206791016998222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194276611038797,0.00550266879436527,0.00195675569905097,0.00973463388041976,0,0.00203396725312722,0.00778189930222303,0,0.00216985635550927,0.0082904990880451,0.00649449050721971,0.00661754974191556,0.00715000715000715,0.0020175934145751,0.0071921749136939,0,0.00244588479882598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678886625933469,0.00713928749910759,0,0,0.00589935697009026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
