																																			
																																			
																																			
	Rapportperiode: 01-01-2016  -  01-05-2017											Ejby Mølle Renseanlæg																							
																																			
	RT Ind / Ud: januar 2016																																		
																																			
																																			
																																			
																																			
			Nord Vest		Nord Øst			Ejby Mølle							Ejby Mølle		Ejby Mølle	Ejby Mølle			Samlet			Ejby Mølle			Rådnetanke								
			Slam til		Slam til			Slam til							Slam til		Kulstof fra SD	Slam fra RT Recuperativ			Forafvandet			Slam til KT											
			Forafvanding		Forafvanding			Forafvanding							Cykloner		Lagertank	Til Forafvanding			EM,NØ,NV,RC			fra Forklaring			IND		UD		"Udrådning
"	Centrifugeret		SL	Ind RT
																																		Differens	Clamponmåler
Dato			m³	kg	m³		kg	m³					kg		m³	kg	m³	m³	kg		m³	kg		m³	kg		m³	"kg
"	m³	"kg
"	%	m³	"kg
"	m³	m³
12 feb  søn			313	2208	121		838	395					5381		388	5372	34	0	0		828	8427		180	5690		386	20660	387	15504	25	241	9655	-6	0
13 feb  man			313	2204	121		862	642					7918		640	8428	38	0	3		1076	10984		120	3940		366	19890	347	13975	30	330	13290	15	0
14 feb  tir			313	2145	121		892	824					10202		765	10126	38	59	2487		1257	13239		154	8230		385	22160	422	16833	24	360	14360	11	0
15 feb  ons			313	2761	121		884	839					9946		772	10324	40	73	3067		1273	13591		140	8080		385	22340	361	14483	35	361	14483	-83	0
16 feb  tor			313	2805	121		918	839					9539		767	9431	40	73	3063		1272	13262		170	5870		385	22530	429	17526	22	360	14708	-66	0
17 feb  fre			313	3012	121		905	838					8631		864	11790	39	65	2740		1272	12548		110	4420		377	22470	356	14718	34	359	14843	-120	0
18 feb  lør			313	2810	121		859	839					8704		939	13318	37	0	0		1272	12373		110	4410		386	22720	386	16215	29	360	15123	-10	0
19 feb  søn			313	3291	121		873	838					7545		938	12393	24	0	0		1271	11709		150	3190		383	24310	437	11362		1	26	170	0
20 feb  man			313	2321	121		844	808					7626		907	11152	22	1	19		1241	10790		70	2160		301	22920	359					376	0
21 feb  tir			308	2362	119		856	569					5643		719	7541	27	0	1		996	8861		170	5550		355	29810	374	16016	46	346	14817	81	0
22 feb  ons			313	3109	121		1388	728					5723		833	7266	35	0	2		1162	10220		182	6570		359	26490	404	17373	34	360	15481	-6	0
23 feb  tor			313	2909	123		1397	764					5939		861	9063	32	0	0		1200	10244		214	4100		343	23400	470	20274	13	374	16133	38	0
24 feb  fre			313	3406	127		1588	715					5568		822	7482	38	0	0		1155	10562		90	1860		172	11900	234	9946	16	384	16321	-122	0
25 feb  lør			313	3237	128		1336	759					5780		859	7500	37	0	0		1200	10353		64	2740		247	20530	262	10878	47	384	15943	-128	0
26 feb  søn			313	3421	130		1544	758					6092		857	7540	23	0	0		1200	11057		161	5080		264	20740	399	16383	21	154	6323	109	0
27 feb  man			313	3526	200		266	257					2835		602	5310	8	0	0		770	6626		328	7680		303	19380	516	22150	(14)	357	15325	93	0
28 feb  tir			313	3244	65		1	702					6218		870	7905	3	0	0		1080	9462		276	5840		270	16750	544	22453	(34)	384	15850	100	0
01 mar  ons			313	3147	124		1263	650					5144		882	8157	24	0	0		1087	9554		131	2660		264	18190	315	13140	28	384	16019	-45	0
02 mar  tor			280	2748	145		1283	644					4706		808	7454	5	0	0		1069	8736		207	5750		338	23080	375	15685	32	384	16061	-46	0
03 mar  fre			265	2391	145		1266	755					4940		857	7738	24	0	0		1165	8597		86	2710		343	25200	390	16109	36	384	15861	-17	0
04 mar  lør			265	2363	145		1306	786					5301		891	8081	36	0	0		1196	8970		142	3780		349	24530	397	17195	30	361	15636	-10	0
05 mar  søn			265	2682	151		1343	784					4994		890	8604	34	0	0		1200	9018		153	3430		349	24210	383					215	0
06 mar  man			265	2752	148		1381	744					4419		852	7711	37	0	0		1157	8552		139	2320		340	20500	378	15942	22	344	14508	77	0
07 mar  tir			188	1622	88		92	780					6795		967	8653	39	0	0		1056	8509		129	3340		327	21270	357	15372	28	422	18171	-79	0
08 mar  ons			120	959	102		930	960					6659		1132	10783	37	0	0		1181	8548		138	4000		376	24840	399	16396	34	302	12410	9	0
09 mar  tor			264	2224	145		1287	786					6401		887	8506	34	0	0		1195	9912		186	5340		385	27260	432	18364	33	367	15601	33	0
10 mar  fre			265	2120	145		1285	791					6833		890	8082	37	0	0		1200	10238		136	4660		355	26530	369	15915	40	408	17597	-49	0
11 mar  lør			265	2025	145		1148	790					6693		888	8785	36	0	0		1200	9866		177	4610		386	25830	384	16448	36	385	16491	-22	0
12 mar  søn			265	2055	145		1158	636					5177		774	6749	23	0	0		1046	8390		206	4130		382	23130	400	16431	29	153	6285	117	0
13 mar  man			265	2121	145		1162	752					7041		870	8747	26	0	0		1162	10323		206	5690		383	25220	409	14729	42	378	13613	48	0
14 mar  tir			265	2032	145		1047	579					5565		734	7345	21	0	0		989	8644		89	3020		240	18450	259	9594	48	408	15113	-112	0
15 mar  ons			229	1756	145		1069	466					5032		624	6505	18	40	1538		839	7857		66	2950		289	20620	304	11305	45	408	15172	-126	0
16 mar  tor			185	1454	144		1077	642					6579		743	7274	23	59	2271		971	9110		211	9390		371	30400	408	15268	50	401	15006	-57	0
17 mar  fre			265	2337	145		1175	790					7939		816	8127	27	73	2641		1200	11451		145	6700		348	28560	435	16354	43	356	13384	-56	0
18 mar  lør			265	2495	145		1445	792					7931		818	7628	29	73	2163		1201	11871		207	10190		386	33030	406	14630	56	118	4252	87	0
19 mar  søn			265	2390	145		1377	790					7738		821	7766	29	74	2021		1200	11504		189	8750		385	31940	409	15282		11	411	189	0
20 mar  man			265	2399	145		1562	808					7915		838	7934	38	73	2774		1218	11876		190	7710		386	28930	405	15149	48	385	14401	4	0
21 mar  tir			263	2570	143		1591	748					7325		785	7332	41	69	2667		1154	11486		177	8170		349	28050	372	14060	50	432	16328	-112	0
22 mar  ons			265	2761	145		1360	826					8134		855	8144	38	72	2822		1236	12255		206	8780		386	29470	411	15668	47	359	13686	-65	0
23 mar  tor			265	2618	145		1385	773					7475		817	8018	38	62	2397		1183	11477		221	9160		384	28540	431	16245	43	394	14850	-21	0
24 mar  fre			265	2511	145		1289	803					7381		907	8793	36	0	0		1213	11181		130	5330		363	26160	396	14913	43	432	16269	-38	0
25 mar  lør			254	2342	139		1354	791					7307		891	8622	36	0	0		1184	11003		120	4310		346	24490	386	14645	40	414	15707	-87	0
26 mar  søn			265	2386	136		1227	835					7766		938	9204	39	0	0		1236	11379		136	4620		361	24180	403	14955	38	101	3748	147	0
27 mar  man			265	2282	121		929	851					7940		963	9353	41	0	0		1237	11151		136	5610		352	25810	436	16624	36	399	15214	11	0
28 mar  tir			265	2223	121		887	838					7778		945	9102	38	0	0		1224	10888		186	8377		353	27450	376	14324	48	412	15695	-58	0
29 mar  ons			265	2416	141		1048	820					7567		925	8890	39	0	0		1226	11030		129	5983		327	25940	290	11414	56	117	4605	-50	331
30 mar  tor			265	2564	145		1046	814					7488		921	8902	40	0	0		1224	11098		134	6270		375	29640	388	14819	50	290	11076	111	1844
31 mar  fre			265	2421	145		1214	814					7513		921	8894	43	0	0		1224	11148		160	7950		385	31928	394	15214	52	408	15755	-22	605
01 apr  lør			265	2328	145		1222	814					7973		922	9423	41	0	0		1224	11523		161	8230		386	34013	374	14356	58	316	12130	7	2
02 apr  søn			265	2301	145		1213	814					8372		923	10070	39	0	0		1224	11886		122	6270		383	30700	431					329	207
03 apr  man			265	2289	162		1297	797					7932		902	9249	40	0	0		1224	11518		243	9020		385	27480	437	16386	40	418	15674	65	269
04 apr  tir			60	489	96		824	1000					9404		1116	11431	31	0	0		1156	10716		270	11150		398	27390	507	19647	28	742	28754	-209	319
05 apr  ons			256	2246	73		644	897					9018		1023	11237	40	0	0		1226	11907		236	11565		408	29330	545	20760	29	621	23655	-131	389
06 apr  tor			277	2343	73		671	878					8986		996	10871	41	0	0		1227	11999		180	6795		324	23550	409	15457	34	713	26945	-240	253
07 apr  fre			313	2575	73		688	838					8408		942	9990	39	0	0		1224	11671		233	11270		380	28320	552	21245	25	330	12701	68	166
08 apr  lør			313	2591	73		635	838					8838		943	10676	39	0	0		1224	12063		279	12887		408	29870	577	22065	26	360	13767	130	0
09 apr  søn			313	2496	73		629	838					9001		942	10698	40	0	0		1224	12125		263	12233		349	24720	511	19621	21	217	8332	221	1
10 apr  man			313	2473	130		1063	780					8673		886	10272	41	0	0		1223	12208		74	3280		244	17460	330	12231	30	569	21089	-171	263
11 apr  tir			313	2562	146		1122	765					8072		871	9637	41	0	0		1224	11756		171	6150		220	15310	398	15184	1	695	26515	-239	272
12 apr  ons			313	2881	213		1647	698					7151		799	8179	41	0	0		1224	11679		247	11200		283	20240	616	24116	(19)	441	17265	11	376
13 apr  tor			313	2559	283		1930	628					7226		727	8263	40	0	0		1224	11715		205	9430		229	17520	432	16377	7	384	14557	29	293
14 apr  fre			313	2839	337		2601	147					2059		441	4667	26	0	0		797	7499		265	12140		218	15500	416	15493	0	164	6108	132	30
15 apr  lør			313	2686	337		2848	645					6224		747	6760	1	0	0		1295	11758		225	10690		196	13650	538	21004	(54)	315	12298	184	327
16 apr  søn			313	2936	337		2574	645					6320		746	6805	1	0	0		1295	11830		165	7760		147	10510	466	18206	(73)	336	13127	129	191
17 apr  man			313	2962	336		2112	197					2381		486	4479	0	0	0		846	7454		24	1140		20	1430	52	2019	(41)	155	6018	-75	32
18 apr  tir			306	2625	328		1501	177					2680		458	4424	0	0	0		810	6806		0	0		319	23060	312	12112	47	310	12034	-25	239
19 apr  ons			313	2581	0		0	983					9107		1074	10442	1	0	0		1296	11688		139	6910		386	28240	405	15561	45	348	13371	26	254
20 apr  tor			313	2610	0		0	983					9426		1075	10905	0	0	0		1296	12035		48	2070		342	24780	298	11462	54	348	13385	-40	223
21 apr  fre			313	2607	0		0	983					9465		1075	10978	0	0	0		1296	12072		20	780		328	21630	335	12926	40	348	13428	-34	225
22 apr  lør			313	2507	0		0	628					6555		779	8645	0	0	0		941	9062		154	6590		381	33010	446	17064	48	347	13276	1	244
23 apr  søn			313	2522	0		0	983					8951		1084	12577	0	0	0		1296	11473		105	5310		337	26310	401					250	233
24 apr  man			313	2505	0		0	983					8365		1084	11962	0	0	0		1296	10869		81	3810		337	27170	355	13658	50	661	25430	-214	228
25 apr  tir			313	2539	1		1	894					7425		999	10964	23	0	0		1208	9965		0	0		308	18450	282	10834	41	681	26163	-429	214
26 apr  ons			313	2443	94		850	769					5428		872	9172	41	0	0		1176	8721		168	7700		361	32400	439	17237	47	524	20575	-149	110
27 apr  tor			313	2492	121		1048	765					5234		868	8779	40	0	0		1199	8773		214	9520		386	30180	428	17074	43	304	12127	-62	2
28 apr  fre			313	3139	121		1270	765					4476		866	9521	41	0	0		1199	8885		212	12290		397	34720	413	16448	53	281	11191	114	21
29 apr  lør			313	2614	143		1376	766					5890		866	8080	39	0	0		1222	9880		185	8220		374	32500	386	15364	53	310	12339	51	16
30 apr  søn			313	2436	145		1248	790					6141		894	9511	34	0	0		1248	9825		137	5990		361	30650	388					313	0
Antal			486	486	486		486	486					486		486	486	486	486	486		482	482		486	486		486	486	486	466	456	466	464	486	486
Total			152491	1680860	56793		604346	278872					2620087		327084	4057266	14113	867	32692		488156	4905293		83074	4061600		183563	12470550	192950	7047945		180211	6888305	516	8179
Gennemsnit			314	3459	117		1244	574					5391		673	8348	29	2	67		1013	10177		171	8357		378	25660	397	15124	38	387	14845	1	17
																																			
																																			
		Historian Guide																																	
A		Tag Configuration		Tag EGU		Tag Compression				Tag Data																									
																																			
